recent_count,older_count,recent_share,older_share,delta_share,topic
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ophthalmic emergencies
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Macular Function
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Macular Sparing
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oogenesis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Operative Surgery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Operative Techniques
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Operative Vaginal Delivery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Operative vaginal delivery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ophthalmia neonatorum
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung Fibrosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Macular Function Tests
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ophthalmic Anaesthesia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Maculae Cerulea
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung Fissures
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Macrophage
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ophthalmic Drugs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ophthalmic Examination
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Insanity and Criminal Responsibility
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Insanity Defense
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ophthalmic Pathology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Insanity And Criminal Responsibility
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Macronutrients
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ophthalmic Physiology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,MSM
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,MEN syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung Surfactant
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oncotic pressure
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,MEN Syndromes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lupus Erythematosus
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Inherited immunodeficiency
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oral Cancers
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oral Candidiasis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Inherited Immunodeficiency
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymphoid neoplasms
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Inherited Eye Diseases
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Luteal Phase
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymph Node Anatomy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymphadenopathy Investigation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymphadenopathy investigation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymphogranuloma venereum
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymphatic Malformations
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymphatic disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oral Cavity Cancers
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Inhalational anesthetic agents
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Inhalational Anesthetic Agents
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymphatic malformations
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymphatic mapping
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Inhalational Anaesthesia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oral Cavity Carcinoma
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymphogranuloma Venereum
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Inguinal region swelling
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oral Cancer
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Inherited metabolic disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oral Anticoagulants
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Optic neuropathy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,MCH programme
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Optic Neuropathies
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung Volumes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,MCH Services
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Optic Pathway
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Optic canal
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,MCH Programme
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung anatomy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Optic disc
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung carcinoma
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Optic pathway
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lungs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Optic tract lesions
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Optical density
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Injury patterns
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Injury Patterns
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung mechanics
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung pathology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung segments
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oral And Maxillofacial Surgery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung volumes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lymphokines
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Magnan's phenomenon
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Magnesium Metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Occupational diseases
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lumbar disc prolapse
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular Reflexes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular Signs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Intercostal muscles
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Intercalated disc
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Intelligence Testing
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mandibular nerve branches
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mandibular Nerve Branches
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Intellectual Disability Classification
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mandible
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Manchester operation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular Surgery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular anesthesia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular biometry
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Management of uterine fibroids
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Management Of Uterine Fibroids
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular diagnosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Malpresentations
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lumbar Region
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular manifestations of phakomatoses
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Integrins
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular parasitic disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mallampatti classification
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Malignant hyperthermia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mapleson Systems
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Marasmus
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lumbar Disc Prolapse
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Maternal Age
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,International Classification Of Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Maternal Cardiac Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Long Bones
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular Adnexa Anatomy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular Biometry
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular Drugs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Internal carotid artery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neurotic Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Internal Capsule
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular Manifestations of Systemic Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Maternal & Child Health
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular Parasitic Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mastocytosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Intermediate filaments
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Intermediary Metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Long QT syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Masticatory Muscles
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mass drug administration
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular Motility & Strabismus
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular Muscles
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Loop Diuretics
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mask Ventilation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular pathology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Male pelvis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Magnesium Sulfate Therapy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular reflexes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Magnesium sulfate toxicity
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Insulin processing
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Omental sign
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Omphalocele
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Onchocerciasis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oncogene
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Insulin Synthesis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oncogenic Viruses
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Magnesium sulfate therapy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Magnesium metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Insulin Receptor
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung Cancer Staging
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oncologic Imaging
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Insulin Production
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Insulin
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Magnesium Toxicity
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Instruments
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oncology Imaging
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Magnesium Sulfate Toxicity
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oncology Pharmacology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung Diseases
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oncology Surgery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oncotic Pressure
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Maintenance Therapy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Olfactory system
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Olfactory System
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Odontogenic Cysts
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular signs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Male genitourinary
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Integrated Disease Surveillance Project
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular surface disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ocular surgery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Male Genitourinary System
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Male Genital System Anatomy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oculoplastic Surgery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Male Genital System
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oculoplastic surgery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oesophageal Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Major Histocompatibility Complex
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oesophageal Perforation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Malaria prevention
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Malaria Life Cycle
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Malabsorption syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Malabsorption Syndromes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Malabsorption Syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lung Anatomy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Insulin signaling
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oesophageal disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Oesophageal perforation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Menstrual Cycle Hormones
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neuromuscular transmission
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neurosyphilis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neck injuries
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Legal aspects of injury
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Motion Sickness
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Motility disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Screening Programs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National TB Elimination Program
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Tb Elimination Program
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Natural Family Planning
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mother-infant bonding
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lacrimal gland disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lacrimal apparatus disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mosquito Control
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mosaicism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Natural family planning
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Morbidity measures
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Legal aspects of marriage
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Legal definitions
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Morbidity indicators
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Morbid Obesity Surgery
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neck Radiography
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lacrimal System Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neck Triangles
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neck Vasculature
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neck anatomy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Motor Neuron Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Legal aspects of death
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Motor Pathways
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Health Programme
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Natalizumab
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National AIDS Control Programme
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Aids Control Programme
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Cancer Control Programme
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Legal Terms
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Movement disorder treatment
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Movement disorder
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Family Health Survey
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Legal and ethical issues
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Health Missions
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Langer'S Lines
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Programme for Control of Blindness
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lamb Syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Program For Control Of Blindness
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Movement Disorder Treatment
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Motor response
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Motor milestones
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Program for Control of Blindness
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lactate metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Motor System
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lactate Metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,National Programme For Control Of Blindness
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Legg-Calve-Perthes Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lacrimal Gland Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neurosurgical emergencies
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neck radiography
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neonatal Encephalopathy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neonatal Eye Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mitochondria
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Leukaemia Complications
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LEEP
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LDH isoforms
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neonatal GI Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neonatal GI disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LDH isoenzymes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mirena
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Minimal change disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LDH Isoenzymes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Minimal Change Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Leukocyte adhesion
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LDH
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LCIS
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neonatal Head Swelling
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LASIK
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neonatal Hyperbilirubinemia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neonatal Hypoglycemia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Leukocyte biology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LAMB Syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mineral homeostasis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Leukaemia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neonatal Bradycardia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LLINs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lac Operon
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Monoclonal antibodies
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Necrobacillosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Necrotizing Fasciitis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Molluscum contagiosum
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Molluscum Contagiosum
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Legionella
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lacrimal Apparatus Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Molecular targets
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Molecular Targeted Therapy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lacis cells
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lab techniques
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mitochondrial Diseases
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neglected Tropical Diseases
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neisseria Meningitidis Vaccine
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,La Belle indifference
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Molecular Motors
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LMA Supreme
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Molecular Mimicry
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neisseria meningitidis vaccine
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Neonatal Anemia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Mitral stenosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,LMA
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Langer's lines
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Nasopharynx Anatomy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Nasopharyngeal carcinoma
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Moyamoya Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Laryngectomy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Lead apron thickness
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Narcolepsy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Learning Theory
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Laryngeal pathology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Laryngeal nerve palsy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Learning theory
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Leber hereditary optic neuropathy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Laryngeal membranes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Muscle tissue
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Muscle spindles
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Muscle pathology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Left atrial enlargement
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Muscle necrosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Muscle innervation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Muscle fiber types
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Laryngeal malignancy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Nasal Bleeding
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Left atrium
